run_type,seed,alpha,round,loss,accuracy,worst_client_accuracy,upload_bytes,download_bytes,total_comm_bytes,selected_clients,best_loss_so_far,best_round,rounds_since_improvement,stopped_early,auroc,auprc,balanced_accuracy,sensitivity,specificity,worst_client_recall,worst_client_auprc,drift_mean_update_norm,drift_avg_update_norm
fedavg_default,7,,1,0.5058714515633054,0.8277771009339226,0.6998745203018188,6058280,6058280,12116560,5 2 3 8 0,0.5058714515633054,1,0,False,0.895353245268995,0.6253167283701908,0.8107654813013133,0.8455635491606714,0.7759674134419552,0.5,0.34651636655245316,14.573010635375976,10.195953369140625
fedavg_default,7,,2,0.42414867381254834,0.818880558013916,0.707402765750885,6058280,6058280,12116560,1 8 2 4 0,0.42414867381254834,2,0,False,0.8973367279144653,0.631654696236486,0.812072815363706,0.8594724220623501,0.764673208665062,0.6,0.34009337068160594,13.286502361297607,8.707966804504395
fedavg_default,7,,3,0.4622572279638714,0.8109907507896423,0.6923462748527527,6058280,6058280,12116560,8 3 0 6 7,0.42414867381254834,2,1,False,0.9036700874442086,0.6462208026870597,0.817733815169675,0.8752997601918465,0.7601678701475035,0.5,0.3621317836676112,13.992087936401367,8.601616859436035
fedavg_default,7,,4,0.4333605749739541,0.8316553367508782,0.7151819467544556,6058280,6058280,12116560,6 1 7 0 4,0.42414867381254834,2,2,False,0.9021963987780336,0.6424693367059673,0.8197487187069452,0.8537170263788969,0.7857804110349935,0.5,0.3422827449666803,11.548530864715577,8.235462188720703
fedavg_default,7,,5,0.39107362926006317,0.8334628211127387,0.7181932330131531,6058280,6058280,12116560,6 0 8 4 7,0.39107362926006317,5,0,False,0.900971442805023,0.6438278131574192,0.8195010516304602,0.8474820143884892,0.7915200888724311,0.5,0.3202633626541801,11.619225406646729,8.256133079528809
fedavg_default,7,,6,0.4146977729267544,0.8248864147398207,0.7016311287879944,6058280,6058280,12116560,3 0 4 6 8,0.39107362926006317,5,1,False,0.9045462315576164,0.652615292981584,0.8218196559212545,0.8618705035971223,0.7817688082453866,0.5,0.31668426658057547,12.123486614227295,8.684133529663086
fedavg_default,7,,7,0.3728019181225035,0.8287599351671007,0.7071518301963806,6058280,6058280,12116560,0 3 8 4 1,0.3728019181225035,7,0,False,0.9054893319190233,0.6533608767750354,0.8187947253750416,0.8556354916067146,0.7819539591433685,0.5,0.33923204182057615,13.197169494628906,7.6829118728637695
fedavg_default,7,,8,0.3825107365846634,0.850453151596917,0.7375156879425049,6058280,6058280,12116560,4 6 1 8 0,0.3728019181225035,7,1,False,0.9019982828771237,0.6476303069404533,0.8147061317803745,0.8105515587529976,0.8188607048077516,0.5,0.335532964638761,11.43646821975708,7.916544437408447
fedavg_default,7,,9,0.38086026244693333,0.8338285287221273,0.7319949865341187,6058280,6058280,12116560,4 2 0 8 5,0.3728019181225035,7,2,False,0.9040896296108828,0.6538141387293146,0.8187120512810266,0.8402877697841726,0.7971363327778807,0.5,0.37093745363933667,11.750327014923096,9.462904930114746
fedavg_default,7,,10,0.3738439248667823,0.8305855062272813,0.7207026481628418,6058280,6058280,12116560,3 5 0 4 6,0.3728019181225035,7,3,False,0.9043740308623309,0.6528398299165585,0.8192348250634819,0.8446043165467626,0.7938653335802012,0.5,0.29139589247394365,10.174965763092041,9.839244842529297
fedavg_default,7,,11,0.38683973087204826,0.8362335893842909,0.7232120633125305,6058280,6058280,12116560,0 3 7 5 4,0.3728019181225035,7,4,False,0.905625064843515,0.6566242348500194,0.8205706199713438,0.8398081534772183,0.8013330864654694,0.5,0.3070799542311292,11.796930885314941,8.588288307189941
fedavg_default,7,,12,0.36172674347956973,0.8356390727890862,0.7422835826873779,6058280,6058280,12116560,6 5 3 4 8,0.36172674347956973,12,0,False,0.9009197751963214,0.6484293195509988,0.8149279576523931,0.837410071942446,0.7924458433623403,0.5,0.3436645645659449,9.914520931243896,9.334489822387695
fedavg_default,7,,13,0.4174915568696128,0.8463815583123101,0.7510665059089661,6058280,6058280,12116560,5 4 1 6 8,0.36172674347956973,12,1,False,0.9037142069347669,0.6513163832996953,0.8198875152793892,0.8254196642685852,0.8143553662901932,0.5,0.31290357183868533,9.55823450088501,8.358556747436523
fedavg_default,7,,14,0.32655315349499386,0.8650278051694235,0.7974905967712402,6058280,6058280,12116560,1 4 7 3 2,0.32655315349499386,14,0,False,0.9026392661097932,0.6543789047823525,0.8194162019023922,0.7966426858513189,0.8421897179534654,0.4,0.31698359731202186,14.152408504486084,9.074164390563965
